FID,Flood_Binary,DEM_cut_rs,Soil_types,River_dens,Distance_t,Land_use_2,Curve_Stud,Aspect_Stu,Slope_Stud,POINT_X,POINT_Y
3031,0,236,2,0,12886.5,15,0,-1,0,-97.13093568,49.27667304
3032,0,236,2,0,12562.5,15,0,-1,0,-97.13548036,49.27647661
3033,0,241,2,0,17687.40039,15,0,-1,0,-97.0625397,49.2747364
3034,0,243,2,0,20224.69922,15,0,-1,0,-97.02667931,49.2741293
3035,0,242,2,0,18972.40039,15,0,-1,0,-97.04403374,49.27334498
3036,0,236,2,0,13205.90039,15,0.057195298,8.251480103,0.624979973,-97.12526676,49.2738824
3037,0,238,2,0,13981.09961,15,0,-1,0,-97.11377657,49.27234595
3038,0,243,2,0,20085.09961,15,0,-1,0,-97.02763276,49.27090704
3039,0,237,2,0,12461.59961,15,0,-1,0,-97.1348492,49.27133876
3040,0,243,2,0,19499.80078,15,0,-1,0,-97.03514801,49.26860622
3041,0,241,2,0,16040.09961,15,0,-1,0,-97.08380223,49.26888391
3042,0,243,2,0,19716.09961,15,0,-1,0,-97.03188311,49.26774099
3043,0,240,2,0,14593.2002,15,0,-1,0,-97.10365808,49.26732247
3044,0,240,2,0,17442.80078,15,0.119860999,79.19920349,0.659003019,-97.06327933,49.26638257
3045,0,243,2,0,19492.09961,15,0,-1,0,-97.03444163,49.26562552
3046,0,238,2,0,12709.09961,17,0,-1,0,-97.12968461,49.26612758
3047,0,241,2,0,17333.5,15,0,-1,0,-97.06418802,49.26423877
3048,0,243,2,0,19589.30078,15,0,-1,0,-97.03247762,49.26316317
3049,0,243,2,0,19660.30078,15,0,-1,0,-97.03044937,49.26231896
3050,0,241,2,0,16680,15,0,-1,0,-97.07290537,49.26276528
3051,0,241,2,0,15745.09961,15,0,-1,0,-97.08572223,49.26189891
3052,0,244,2,0,19849.5,15,0,-1,0,-97.02184957,49.26082258
3053,0,243,2,0,19205.5,15,0,-1,0,-97.03712835,49.26027363
3054,0,244,2,0,19700.30078,15,0,-1,0,-97.02312888,49.25976497
3055,0,242,2,0,16911.40039,15,0,-1,0,-97.0689002,49.25972972
3056,0,240,2,0,14515.2998,15,-0.0105883,14.99960041,0.067074403,-97.10229922,49.25974357
3057,0,240,2,0,13300.59961,15,0,-1,0,-97.11921514,49.25948052
3058,0,244,2,0,19320.5,15,0,-1,0,-97.02450506,49.25628008
3059,0,239,2,0,14462.09961,15,0.024126399,191.201004,0.947753012,-97.10239232,49.25731619
3060,0,242,2,0,17299.40039,15,0,-1,0,-97.0628353,49.25665948
3061,0,242,2,0,17123.69922,15,0,-1,0,-97.06495881,49.2550758
3062,0,243,2,0,18608,15,0,-1,0,-97.0390011,49.25463797
3063,0,243,2,0,18128.90039,15,0,-1,0,-97.05096043,49.25457054
3064,0,241,2,0,15390.5,15,0,-1,0,-97.08888819,49.25466462
3065,0,240,2,0,14685.40039,15,0,-1,0,-97.09841684,49.25347251
3066,0,242,2,0,16758.80078,15,0,-1,0,-97.06958587,49.25272433
3067,0,242,2,0,16062,15,0,-1,0,-97.07876538,49.24990873
3068,0,240,2,0,13589.2002,15,0.015818,4.823850155,0.078743502,-97.11297157,49.25020282
3069,0,244,2,0,18322.09961,15,0,-1,0,-97.03222196,49.24885518
3070,0,244,2,0,17596.90039,15,0,-1,0,-97.04712756,49.24721903
3071,0,241,2,0,15256.09961,15,0,-1,0,-97.08957093,49.24765907
3072,0,244,2,0,18292.69922,15,0,-1,0,-97.02534758,49.24549928
3073,0,242,2,0,16118.09961,15,-0.0302347,144.3840027,0.734197021,-97.07689405,49.24501976
3074,0,241,2,0,15199.2002,15,0,-1,0,-97.08970625,49.24415288
3075,0,242,2,0,16644.5,15,0,-1,0,-97.06457776,49.24373449
3076,0,244,2,0,17471,15,0,-1,0,-97.0342019,49.24052261
3077,0,242,2,0,16113.7998,15,0,-1,0,-97.07129487,49.24060831
3078,0,238,2,0,13021.7998,15,0.030363901,92.41059875,0.414678007,-97.11912909,49.24004789
3079,0,242,2,0,16119.7998,15,0,12.24510002,0.0308569,-97.06518997,49.23861703
3080,0,238,2,0,12407,15,-0.089932598,127.0169983,0.703339994,-97.12741853,49.23883321
3081,0,244,2,0,17227.80078,15,0,-1,0,-97.03228173,49.23698146
3082,0,244,2,0,17710.30078,17,0,-1,0,-97.02074934,49.23678437
3083,0,237,2,0,11669.7998,15,0,-1,0,-97.13736534,49.2373748
3084,0,238,2,0,12978,17,0,-1,0,-97.11802661,49.23652151
3085,0,237,2,0,11413.40039,15,0,-1,0,-97.14069094,49.23661875
3086,0,239,2,0,13568.2998,15,0,-1,0,-97.10938724,49.23611051
3087,0,244,2,0,17344.19922,15,0,-1,0,-97.02374007,49.23413679
3088,0,240,2,0,14366.5,15,0,-1,0,-97.09672254,49.23320368
3089,0,237,2,0,11148.7002,6,0,-1,0,-97.14287181,49.23341531
3090,0,242,2,0,15074,15,0,-1,0,-97.07373218,49.23093332
3091,0,242,2,0,14903.2002,15,0.00784339,217.9660034,0.979514003,-97.07745963,49.23045568
3092,0,240,2,0,14198.40039,17,0,-1,0,-97.09768094,49.22971104
3093,0,244,2,0,16188.59961,15,0,-1,0,-97.0392028,49.22873288
3094,0,239,2,0,13239.59961,15,0,-1,0,-97.11128167,49.22966442
3095,0,243,2,0,15210.40039,15,0,-1,0,-97.06270769,49.22831997
3096,0,242,2,0,14930.2998,15,0,-1,0,-97.06850458,49.22760744
3097,0,243,2,0,15016.2998,15,0,-1,0,-97.06238028,49.22615543
3098,0,244,2,0,15777.2998,15,0,-1,0,-97.03978538,49.22442468
3099,0,244,2,0,16023.40039,15,0,-1,0,-97.03402061,49.22432667
3100,0,238,2,0,11763,15,0,-1,0,-97.13040935,49.22511786
3101,0,239,2,0,13355.2998,15,0,-1,0,-97.10776066,49.22474895
3102,0,238,2,0,12072.09961,15,0,-1,0,-97.12588978,49.22477472
3103,0,239,2,0,13209.7998,15,0,-1,0,-97.10944899,49.22369708
3104,0,243,2,0,14488.90039,15,-0.0218603,172.6900024,0.824699998,-97.06421716,49.22132839
3105,0,238,2,0,12256.59961,15,0,-1,0,-97.12228587,49.22201738
3106,0,244,1,0,15531,15,0,-1,0,-97.03666224,49.22005352
3107,0,240,2,0,13112.90039,15,0,-1,0,-97.10094635,49.21977925
3108,0,239,2,0,12980.90039,15,0,-1,0,-97.10507415,49.21957718
3109,0,242,2,0,13937.2998,15,0,-1,0,-97.07093122,49.21820219
3110,0,244,2,0,15881.40039,15,0,-1,0,-97.02440709,49.21741556
3111,0,244,1,0,15021,15,0,-1,0,-97.04132993,49.21662434
3112,0,243,2,0,14257.59961,15,0,-1,0,-97.05783004,49.2160934
3113,0,239,2,0,12744.5,15,0,8.736539841,0.022683101,-97.10230556,49.21656303
3114,0,244,2,0,14889,15,0,-1,0,-97.04219597,49.2155595
3115,0,244,2,0,15699.5,15,0,6.31648016,0.028325001,-97.02127497,49.2133137
3116,0,238,2,0,11343.40039,15,0,-1,0,-97.13285463,49.21490202
3117,0,244,1,0,14892.09961,15,-0.061338302,-0.328702003,0.999495983,-97.03695075,49.21277163
3118,0,244,1,0,15100.2002,15,-0.0251531,33.42979813,0.723635018,-97.029605,49.21102721
3119,0,237,2,0,10431.7998,15,0,-1,0,-97.14489537,49.2123973
3120,0,243,2,0,14590.5,17,-0.00789522,198.2640076,2.495120049,-97.03708962,49.20926553
3121,0,239,2,0,13857.09961,15,0.0183778,203.9680023,1.042490005,-97.05072701,49.20814716
3122,0,242,2,0,13546,17,0.025372799,177.7259979,0.859543979,-97.05570901,49.20715163
3123,0,239,2,0,11298.7998,15,0,-1,0,-97.11670391,49.20627346
3124,0,239,2,0,11831.09961,15,0,-1,0,-97.09694542,49.20594949
3125,0,238,2,0,10947,15,0,-1,0,-97.12990696,49.20567841
3126,0,239,2,0,11373.59961,15,0,-1,0,-97.10607349,49.20421041
3127,0,239,2,0,11183.59961,15,0,-1,0,-97.10899598,49.20317879
3128,0,240,1,0,14700.7998,15,-0.023592301,1.739869952,1.225630045,-97.0225718,49.2014611
3129,0,240,1,0,13242.40039,15,0.0136246,117.848999,0.759501994,-97.04858633,49.19974466
3130,0,237,1,0,13104,5,-0.0194916,219.1040039,1.209280014,-97.05106635,49.19951667
3131,0,240,2,0,11117.40039,15,-0.082483001,26.77560043,0.454452008,-97.1000646,49.1997936
3132,0,239,2,0,10378.2998,15,0,-1,0,-97.12642649,49.19968463
3133,0,239,2,0,11103.40039,15,0,7.67249012,0.020204199,-97.09559937,49.19810076
3134,0,239,2,0,10176.59961,15,0,-1,0,-97.12649783,49.19779663
3135,0,239,2,0,10226.7998,15,0,-1,0,-97.12157943,49.19717695
3136,0,239,2,0,10917.40039,15,0,-1,0,-97.09567188,49.19621279
3137,0,244,1,0,14158.40039,15,0.0128188,25.18709946,0.072397597,-97.02365297,49.19500243
3138,0,237,2,0,11943.09961,15,0.00220221,222.723999,0.877520978,-97.06811937,49.19521529
3139,0,239,2,0,10901,15,0.0589807,137.5890045,0.599569976,-97.09243136,49.19480989
3140,0,241,2,0,11157.09961,15,0,-1,0,-97.08422147,49.19413419
3141,0,239,2,0,9506.389648,15,0,-1,0,-97.14432673,49.19457611
3142,0,240,2,0,10696.7998,15,-0.025070401,52.28490067,0.940357983,-97.09454087,49.19349532
3143,0,246,2,0,14112.40039,17,0,-1,0,-97.02087995,49.1922561
3144,0,241,2,0,12002,15,0.132478997,-0.509763002,0.72991401,-97.06164025,49.19240787
3145,0,242,2,0,11846.59961,15,-0.000363622,-0.94156599,0.00213437,-97.06453135,49.19218649
3146,0,239,2,0,9402.629883,15,0,-1,0,-97.13903735,49.1928717
3147,0,246,2,0,13883.59961,15,0,-1,0,-97.02260123,49.19039642
3148,0,240,2,0,9688.040039,15,0.00168964,153.7870026,1.054460049,-97.11158822,49.18918743
3149,0,240,2,0,9089,15,0,-1,0,-97.12810925,49.18783719
3150,0,247,2,0,13121.7998,15,0,-1,0,-97.03020077,49.18566844
3151,0,243,2,0,11160.40039,15,0,-1,0,-97.06806507,49.1860384
3152,0,239,2,0,8619.80957,15,0.058957499,176.4279938,1.007269979,-97.13562758,49.18499016
3153,0,240,2,0,8690,15,0,-1,0,-97.12825174,49.18406117
3154,0,241,2,0,9196.980469,15,-0.015812101,119.0009995,0.534337997,-97.11014776,49.18376624
3155,0,244,2,0,11752.59961,15,-0.084606402,81.06770325,0.831544995,-97.05131192,49.18278813
3156,0,241,2,0,9341.94043,15,0,-1,0,-97.1035955,49.18284916
3157,0,242,2,0,10492.7002,15,0,-1,0,-97.06998374,49.17905355
3158,0,242,2,0,11574.40039,15,0,-1,0,-97.04900244,49.17870088
3159,0,243,2,0,11829.7998,15,0,-1,0,-97.04327485,49.17779429
3160,0,236,1,0,9706.410156,5,0,-1,0,-97.08483595,49.17822137
3161,0,239,2,0,7923.790039,15,0,-1,0,-97.13464672,49.1782273
3162,0,240,2,0,8883.480469,15,0,-1,0,-97.09730208,49.17518892
3163,0,246,2,0,12380.7002,15,0,-1,0,-97.02784601,49.17240396
3164,0,245,2,0,11883.2998,15,0.0152497,33.3423996,0.091440603,-97.03568278,49.17199781
3165,0,244,2,0,11246.90039,15,0,-1,0,-97.04638816,49.1719096
3166,0,240,2,0,7983.990234,15,-0.00607119,44.41680145,0.128368005,-97.11345867,49.17248538
3167,0,240,2,0,9800.530273,15,-0.084936403,73.81099701,0.491797,-97.07192279,49.17152925
3168,0,239,2,0,8512.849609,15,0,-1,0,-97.09867055,49.17170301
3169,0,236,1,0,8886.519531,15,0,-1,0,-97.08923036,49.17100737
3170,0,238,2,0,7162.569824,15,0,-1,0,-97.135733,49.17122794
3171,0,239,2,0,9524.740234,15,-0.00600439,186.3249969,0.885553002,-97.07446408,49.16968249
3172,0,242,2,0,10235.40039,15,0,-1,0,-97.06009941,49.16863234
3173,0,237,2,0,3709.669922,15,0,-1,0,-97.35711535,49.1729713
3174,1,237,2,0.541760981,340.4039917,15,0.069412403,141.9830017,0.785561025,-97.30733502,49.1722522
3175,1,233,2,0,3366.790039,15,0,-1,0,-97.22958301,49.17108605
3176,1,238,2,0,1235.75,15,0,-1,0,-97.27031903,49.17143368
3177,1,236,2,0,3074.48999,15,0,-1,0,-97.23576321,49.17091078
3178,1,235,2,0,3159.659912,15,0.046062902,32.86439896,0.543121994,-97.23370635,49.17087933
3179,1,233,2,0,3268.040039,15,0.00365511,54.0788002,0.998037994,-97.23123812,49.17084154
3180,0,238,2,0,6685.540039,15,-0.018927399,43.38349915,0.162383005,-97.15102349,49.16958469
3181,0,229,1,0.999608994,25.60659981,17,0,-1,0,-97.28884078,49.17143981
3182,0,236,2,0,4875.600098,7,0.0267778,159.5169983,0.753673971,-97.20080682,49.17010141
3183,0,237,2,0,6631.609863,15,0,-1,0,-97.15309024,49.16934789
3184,0,241,2,0,12838.90039,15,0,-1,0,-97.48879971,49.17396038
3185,1,237,2,0,1415.569946,15,0,-1,0,-97.26704679,49.17084485
3186,1,236,2,0,2924.77002,15,0,-1,0,-97.2382506,49.17040901
3187,0,244,1,0,16239.90039,15,0,-1,0,-97.54270864,49.17438351
3188,1,237,1,1.044370055,455.7139893,15,0,-1,0,-97.29585294,49.17100377
3189,1,236,2,0,1605.140015,15,-0.061204601,71.15750122,1.046790004,-97.2637652,49.17052567
3190,1,236,1,1.013280034,329.3120117,15,0,22.64769936,0.156709,-97.29380528,49.17070365
3191,1,236,2,0,2312.290039,17,0,-1,0,-97.25061075,49.17005721
3192,1,236,2,0,2704.449951,15,-0.0140325,133.9470062,1.220430017,-97.24279476,49.16993851
3193,1,235,2,0,2793.830078,15,0.026847901,170.473999,0.861506999,-97.24032657,49.16990091
3194,1,238,2,0.680018008,435.5169983,15,0.019949401,-0.926177979,0.109913997,-97.30327636,49.17057336
3195,1,236,2,0,2622.689941,15,-0.024758801,-0.492713988,0.755298972,-97.24444977,49.16969381
3196,1,235,2,0,3057.459961,15,-0.018461401,43.37749863,0.726085007,-97.23334298,49.16952438
3197,0,239,2,0,10159.90039,15,0,-1,0,-97.45056907,49.17237416
3198,0,237,2,0,6406.439941,15,0,-1,0,-97.16877107,49.16824829
3199,0,244,1,0,16607.90039,15,0,-1,0,-97.54767779,49.17336663
3200,0,240,2,0,12549.40039,15,0.032997999,35.32460022,0.903792977,-97.48431496,49.17255222
3201,0,239,2,0,9278.719727,15,-0.050721601,96.08779907,0.562672973,-97.43782331,49.17193253
3202,1,236,1,1.057469964,200.6889954,15,-0.073645301,257.928009,1.377169967,-97.29136483,49.16985793
3203,1,239,2,0.404352009,795.28302,15,0.023892701,8.942919731,0.156186998,-97.27573264,49.16962551
3204,1,238,2,0,1160.640015,15,0,-1,0,-97.26997346,49.16953935
3205,1,233,2,0,3185.47998,15,0,-1,0,-97.22965998,49.1689282
3206,1,233,1,1.060379982,352.7579956,15,0.114432,260.243988,2.769680023,-97.29343099,49.16961861
3207,0,244,1,0,16716,15,0,-1,0,-97.54892793,49.1728426
3208,1,239,2,0.834206998,585.7739868,15,-0.056003999,56.03350067,0.537424028,-97.30084499,49.16945809
3209,0,239,2,0,10481.40039,15,0,-1,0,-97.45471697,49.17135025
3210,1,239,2,0.429933995,586.9199829,15,0,-1,0,-97.30291109,49.1692186
3211,1,237,2,0,1335.839966,15,0,-1,0,-97.2662994,49.1686746
3212,1,233,2,0,3330.51001,15,0,-1,0,-97.22557536,49.16805585
3213,0,236,2,0,5977.209961,15,0,-1,0,-97.18073941,49.167358
3214,0,236,2,0,6245.959961,15,0,-1,0,-97.1766261,49.1672931
3215,0,244,1,0,16146.09961,15,0,-1,0,-97.539069,49.17217853
3216,0,241,2,0,13278,15,0,-1,0,-97.49422223,49.17160236
3217,0,239,2,0,10403.5,15,0,-1,0,-97.45349111,49.17106397
3218,1,239,2,0.823388994,644.2999878,15,-0.037843399,96.57830048,1.032690048,-97.30086346,49.1689186
3219,1,237,1,1.024459958,453.7340088,15,-0.0328243,83.41719818,0.872003973,-97.29633839,49.16885192
3220,1,236,2,0,2237.52002,15,0,-1,0,-97.24944323,49.16815036
3221,1,236,2,0,2491.399902,15,0,-1,0,-97.24368431,49.16806289
3222,0,237,2,0,6326,15,0,-1,0,-97.15401323,49.16666385
3223,0,237,2,0,1994.209961,5,0,-1,0,-97.25356626,49.16794293
3224,0,241,2,0,13379.2002,15,0,-1,0,-97.49547288,49.17107892
3225,1,235,1,1.058879972,370.776001,15,-0.025549401,99.23280334,1.045860052,-97.29553418,49.16830029
3226,1,234,1,1.136229992,255.8809967,15,0.135036007,140.0119934,2.111779928,-97.29347736,49.1682699
3227,0,244,1,0,17406.30078,15,0,-1,0,-97.55884198,49.17161741
3228,0,236,2,0,2874.800049,15,0,-1,0,-97.34326235,49.16872519
3229,1,235,1,1.073220015,329.6589966,15,0.00734098,54.39910126,0.851643026,-97.29513208,49.16802447
3230,1,237,2,0,1047.319946,15,0.0116907,19.06719971,0.114119001,-97.27003926,49.16765119
3231,0,236,2,0,2113.189941,15,0,-1,0,-97.33175289,49.16828958
3232,1,234,2,0,2948.97998,15,0.0295306,13.17809963,0.22586,-97.23097094,49.16678926
3233,0,237,2,0,5475.529785,15,0,-1,0,-97.38071588,49.16871683
3234,1,238,2,0.472719014,749.8499756,15,0.0266433,43.87260056,0.291400999,-97.27458291,49.16717943
3235,1,237,2,0,1162.959961,15,0,-1,0,-97.26758997,49.16707471
3236,1,236,2,0,2191.22998,15,0,-1,0,-97.24866811,49.16678921
3237,0,244,1,0,17428,15,0,-1,0,-97.55845404,49.17080295
3238,0,239,2,0,9856.849609,15,0,-1,0,-97.44490204,49.16932935
3239,1,236,2,0,1421.359985,15,0.0171066,5.1082201,0.091855101,-97.26266325,49.16673079
3240,0,237,2,0,1915.01001,5,0,-1,0,-97.25320237,49.16658803
3241,0,244,1,0,17638.19922,15,0,-1,0,-97.56134974,49.17029932
3242,1,237,2,0.524748027,645.348999,15,0.0108002,21.10309982,0.119226001,-97.30011461,49.16674856
3243,1,237,2,0,1040.420044,15,-0.040746599,16.99760056,1.03500998,-97.26885224,49.16628401
3244,1,237,2,0,1212.219971,15,0.077822998,10.29660034,0.498856008,-97.26597285,49.16624079
3245,1,234,2,0,2400.52002,15,0.102297999,157.2720032,0.61728698,-97.24088132,49.16586118
3246,1,236,2,0,2737.860107,15,0,-1,0,-97.23347737,49.16574812
3247,1,238,2,0.865999997,569.2150269,15,0.045040201,133.2769928,1.024639964,-97.27667712,49.1661312
3248,0,237,2,0,5467.310059,15,0,-1,0,-97.18659659,49.16475135
3249,1,237,2,0,1251.670044,15,0.0176396,24.1583004,0.513763011,-97.26434635,49.16567659
3250,0,237,2,0,1815.619995,5,-0.000326648,-0.539794028,0.00181704,-97.25365166,49.16551531
3251,1,235,2,0,2397.139893,15,0.041622698,29.81130028,0.259416997,-97.2392647,49.1650269
3252,1,234,2,0,2530.110107,15,0.068016402,23.42819977,0.34009701,-97.23638543,49.16498295
3253,0,237,2,0,5698.160156,15,0,-1,0,-97.38283432,49.16685739
3254,0,236,2,0,2757.189941,15,0,-1,0,-97.34005251,49.16625019
3255,0,239,2,0,10151,15,0,-1,0,-97.4482523,49.1674853
3256,1,237,2,0.085354,828.5380249,15,0.045317002,93.13240051,0.82594502,-97.30262884,49.16543616
3257,1,234,2,0,2864.139893,15,0,-1,0,-97.22900086,49.16433014
3258,1,233,2,0,2929.379883,15,0.096397102,31.68889999,0.599552989,-97.22776691,49.16431121
3259,0,238,2,0,8064.410156,15,0,-1,0,-97.4174071,49.16679673
3260,0,235,1,0,5212.819824,6,-0.027149601,103.8899994,2.835459948,-97.18952495,49.16344791
3261,0,239,2,0,8988.629883,15,0,-1,0,-97.43099114,49.16671226
3262,1,232,2,0,3071.27002,15,0.035607401,10.99059963,0.196184993,-97.22449568,49.16372118
3263,1,236,2,0.824356973,409.9700012,15,0.037821401,277.256012,1.409100056,-97.2964865,49.16453606
3264,0,229,1,1.160140038,76.70079803,8,0.065856799,100.9400024,0.489686996,-97.28291258,49.16433496
3265,1,238,2,0,1060.77002,15,-0.028893599,38.00099945,0.175822005,-97.2656369,49.16407672
3266,1,236,2,0,1986.069946,15,0,-1,0,-97.24630488,49.16378467
3267,1,235,1,1.148679972,15,14,0.040193502,198.1670074,1.731950045,-97.28785783,49.16413853
3268,1,236,2,0,2237.52002,15,0,-1,0,-97.2397334,49.16341477
3269,0,237,2,0,3763.149902,15,0,-1,0,-97.35409238,49.16483195
3270,1,237,1,1.048869967,221.9799957,15,0,-1,0,-97.29239173,49.16393581
3271,0,235,2,0,4569.72998,15,0,-1,0,-97.19861275,49.16251056
3272,1,236,2,0.260387987,693.7399902,15,0,-1,0,-97.30021621,49.1637814
3273,0,235,2,0,4344.589844,15,0,-1,0,-97.20191288,49.16229213
3274,0,237,2,0,5723.069824,15,-0.00842267,14.42500019,0.932220995,-97.38208191,49.16468784
3275,0,237,2,0,5096.180176,15,0,-1,0,-97.37304103,49.16429091
3276,1,234,2,0.220192,912.2910156,5,0.0150884,151.8029938,2.781349897,-97.26650663,49.16274039
3277,1,234,2,0,2702.459961,15,0,-1,0,-97.22907784,49.16217229
3278,0,236,2,0,2418.439941,15,0,-1,0,-97.33273871,49.16344603
3279,0,244,2,0,16809.59961,15,0,-1,0,-97.54377692,49.16603092
3280,1,234,2,0,2617.879883,15,0,-1,0,-97.22991967,49.16164544
3281,0,244,2,0,15225.2002,15,0,-1,0,-97.51951289,49.16545246
3282,0,237,2,0,4753.529785,15,0,-1,0,-97.36772014,49.16340617
3283,0,237,2,0,1395.160034,17,0,-1,0,-97.31013402,49.16257761
3284,1,237,2,0.0256985,973.3829956,15,0,-1,0,-97.30355292,49.16248109
3285,1,236,2,0.999975026,370.776001,15,0,-1,0,-97.29327002,49.16232952
3286,1,236,2,0,1980.170044,15,0,-1,0,-97.24185683,49.16155798
3287,0,237,2,0,3119.530029,17,0,-1,0,-97.34304905,49.16278484
3288,0,237,2,0,1206.26001,15,0,-1,0,-97.30685266,49.16225965
3289,0,236,2,0,5478.490234,15,0,-1,0,-97.169902,49.15989993
3290,0,244,2,0,17345.80078,15,0,-1,0,-97.55162492,49.16505015
3291,0,234,1,1.195289969,86.23860168,6,-0.134189993,47.29029846,6.414050102,-97.28261322,49.16109197
3292,0,240,2,0,11045.7002,15,0,-1,0,-97.45908241,49.16331236
3293,0,237,2,0,1573.219971,15,-0.014668,166.6970062,0.805854023,-97.31182516,49.16125296
3294,0,244,2,0,14979.5,15,0,-1,0,-97.51544744,49.16378101
3295,0,241,2,0,12732.59961,10,0,-1,0,-97.48336089,49.16336397
3296,0,236,2,0,1923.449951,15,0,-1,0,-97.32088312,49.16111519
3297,0,238,2,0,1152.859985,5,0.00292418,152.2949982,1.067569971,-97.25918816,49.16020135
3298,1,235,2,0,1689.280029,15,0.0468462,210.0220032,0.752515018,-97.2452044,49.15998964
3299,1,236,2,0,1745.869995,15,-0.0099623,20.56830025,0.058291901,-97.24397055,49.15997087
3300,1,236,2,0,5159.189941,15,0,-1,0,-97.18762599,49.15910003
3301,1,236,2,0,1684.47998,15,-0.0108664,194.0390015,0.607061028,-97.24480265,49.15971365
3302,0,237,2,0,5363.939941,15,0,-1,0,-97.15843661,49.15836819
3303,0,236,2,0.0782184,969.6779785,5,0.0736406,99.37860107,0.608402014,-97.26167478,49.15969907
3304,1,236,2,0,2079.919922,15,0,-1,0,-97.23658662,49.15931856
3305,1,234,2,0.840435028,435,15,-0.00193232,190.7570038,0.851900995,-97.29417605,49.15991401
3306,0,244,2,0,17245.30078,15,0,-1,0,-97.54797766,49.16311522
3307,0,241,2,0,13312.2998,16,0,-1,0,-97.49120956,49.16238731
3308,0,240,2,0,12086.40039,15,0,3.497950077,0.051482901,-97.47352143,49.1621548
3309,1,235,2,0.508460999,795,15,-0.0241313,54.29190063,0.977041006,-97.29912084,49.15971709
3310,1,236,1,1.06546998,15,15,0,-1,0,-97.28842724,49.15955905
3311,1,237,2,0.0466667,975.2310181,15,-0.0535338,28.30800056,0.835720003,-97.30159783,49.15948368
3312,1,236,1,1.100160003,7.5,15,0,-1,0,-97.28679139,49.1592649
3313,0,233,2,0.550759971,586.9199829,15,0.032508601,9.572870255,0.222322002,-97.29626029,49.15913516
3314,1,236,1,1.035220027,65.3608017,15,0,-1,0,-97.28885712,49.15902566
3315,1,237,2,0,1803.180054,15,-0.00122704,10.07900047,0.131143004,-97.24032635,49.15829611
3316,1,235,2,0,2187.070068,15,0,-1,0,-97.2333348,49.15818932
3317,0,244,2,0,17123.40039,17,0,-1,0,-97.54512178,49.16226965
3318,1,237,2,0,1508.599976,15,-0.077666201,104.8059998,0.498910993,-97.2456824,49.15810775
3319,0,235,2,0,4803.439941,15,0,-1,0,-97.19180739,49.15727644
3320,0,236,2,0,1965.569946,15,0,-1,0,-97.31603889,49.15834585
3321,0,237,2,0,5070.490234,15,-0.031530999,41.8382988,0.168498993,-97.18525698,49.15636401
3322,1,234,1,1.064429998,65.3608017,5,-0.130429998,41.14250183,5.870729923,-97.27698605,49.15722982
3323,1,229,1,1.011479974,15,18,0.102343999,18.97360039,0.699975014,-97.27575224,49.1572114
3324,0,245,2,0,18434.30078,15,0,-1,0,-97.56532551,49.16090324
3325,0,240,2,0,9972.129883,15,0,-1,0,-97.44110143,49.15929271
3326,0,235,2,0,2361.199951,15,0.031250399,53.86050034,0.165149003,-97.32388066,49.15765034
3327,1,238,2,0,1527.420044,15,-0.00479762,32.40390015,0.767421007,-97.24286079,49.15644556
3328,0,241,2,0,13006.7002,15,0,-1,0,-97.48553289,49.15961424
3329,0,238,2,0.177346006,872.9689941,5,-0.0253971,19.32449913,0.390545994,-97.25767551,49.15640023
3330,0,244,2,0,16313.2998,15,0,-1,0,-97.53284469,49.1599553
3331,1,237,2,0,1665.680054,15,0,-1,0,-97.23958988,49.15585596
3332,0,240,2,0,11534.59961,15,0,-1,0,-97.46374923,49.15878668
3333,0,237,2,0,3442.129883,15,0,-1,0,-97.34323807,49.15712013
3334,1,236,1,0.951002002,77.98760223,15,0,-1,0,-97.28607123,49.15628555
3335,1,238,2,0,1336.52002,15,0.032728601,19.21890068,0.962646008,-97.24535691,49.15567389
3336,0,235,2,0,2163.070068,15,0,-1,0,-97.23055205,49.15544791
3337,0,236,1,0.787582994,49.8771019,15,-0.017442601,201.8990021,1.023980021,-97.28937062,49.15606461
3338,1,236,1,0.966445029,129.9019928,15,0,-1,0,-97.28525802,49.15600359
3339,1,236,1,1.095110059,360.3450012,15,0,-1,0,-97.28114542,49.15594243
3340,0,237,2,0,4368.560059,15,0,-1,0,-97.35765085,49.15678632
3341,1,237,2,0,1781.849976,15,-0.0181865,13.7826004,0.202943996,-97.23673987,49.15500283
3342,1,238,2,0,1294.790039,15,-0.0280682,63.81980133,1.060549974,-97.24457255,49.15458244
3343,0,241,2,0,12973,15,0,-1,0,-97.48395345,49.15743451
3344,0,240,2,0,10037.09961,15,0,-1,0,-97.44076635,49.15685931
3345,0,238,2,0,4730.379883,15,0,-1,0,-97.36221944,49.15550184
3346,0,239,2,0,9087.290039,15,0,-1,0,-97.42638805,49.15612447
3347,0,238,2,0,6532.069824,15,0,-1,0,-97.38937244,49.15561398
3348,1,231,1,0.98871702,45,6,0.127958998,59.04290009,5.158430099,-97.27298594,49.1539315
3349,1,238,2,0,1360.540039,15,-0.0607008,56,0.378901988,-97.2421433,49.15346596
3350,0,237,2,0,3843.370117,16,0,-1,0,-97.34743168,49.15475134
3351,1,236,1,1.089050055,321.3640137,15,0,-1,0,-97.2840988,49.15382734
3352,1,236,1,1.125800014,449.75,15,0,-1,0,-97.28204259,49.15379676
3353,1,238,2,0,1131.579956,15,0,10.2798996,0.0262786,-97.2454522,49.15297654
3354,0,242,2,0,13842.90039,15,0,-1,0,-97.49592241,49.15624169
